event_id,event_date,category,title,agenda_name,status,has_video,video_url,duration_minutes,has_agenda,agenda_pdf_url,minutes_pdf_url,location
6484,2026-06-18,Town Board Work Session,Town Board Work Session,Work Session Agenda 6-18-26,Published,True,https://cpmedia.azureedge.net/riverheadny/204635b5-5577-4036-84d6-7ad8e8efa2cd.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6484/files/agenda/6003,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6452,2026-06-16,Town Board,Town Board Meeting,Agenda for Town Board Meeting 6/16/2026,Published,True,https://cpmedia.azureedge.net/riverheadny/8f8685f92c.mp4,102,True,https://riverheadny.portal.civicclerk.com/event/6452/files/agenda/5980,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6542,2026-06-16,Community Development Agency,Community Development Agency Meeting,Agenda For Community Development Agency 6/16/2026,Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6542/files/agenda/5981,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6115,2026-06-16,Pre-Submission Conferences,Pre-Submission Conferences,"June 16, 2026",Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6115/files/agenda/6001,,
3878,2026-06-11,Zoning Board of Appeals,Zoning Board of Appeals,"June 11, 2026 Zoning Board of Appeals",Published,True,https://cpmedia.azureedge.net/riverheadny/aed59798-e3cc-4b44-a620-59e153f632b4.mp4,,True,https://riverheadny.portal.civicclerk.com/event/3878/files/agenda/5997,,
6483,2026-06-11,Town Board Work Session,Town Board Work Session,Work Sesion Agenda 6-11-26,Published,True,https://cpmedia.azureedge.net/riverheadny/56af3fa0-f329-4b86-893f-56c95dc83c69.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6483/files/agenda/5999,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6609,2026-06-10,Town Board,Special Town Board Meeting,Special Town Board Meeting 6/10/2026,Published,True,https://cpmedia.azureedge.net/riverheadny/c3ea2d2a17.mp4,159,True,https://riverheadny.portal.civicclerk.com/event/6609/files/agenda/5986,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6114,2026-06-09,Pre-Submission Conferences,Pre-Submission Conferences,6.9.26 Pre-Submission,Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6114/files/agenda/5998,,
6518,2026-06-04,Planning Board,Planning Board Meeting,"June 4, 2026",Published,True,https://cpmedia.azureedge.net/riverheadny/4adc5568-c152-45c7-b68f-0c24caa6b1ac.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6518/files/agenda/5993,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6482,2026-06-04,Town Board Work Session,Town Board Work Session,Work Session Agenda 6-4-26,Published,True,https://cpmedia.azureedge.net/riverheadny/a84e8666-fedd-47b0-8f3b-cc9a188dda4e.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6482/files/agenda/5996,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6439,2026-06-02,Town Board,Town Board Meeting,Agenda for Town Board Meeting 6/2/2026,Published,True,https://cpmedia.azureedge.net/riverheadny/c9dba7d000.mp4,148,True,https://riverheadny.portal.civicclerk.com/event/6439/files/agenda/5974,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6113,2026-06-02,Pre-Submission Conferences,Pre-Submission Conferences,6.2.26 Pre-Submission,Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6113/files/agenda/5994,,
3890,2026-05-28,Zoning Board of Appeals,NO MEETING - Zoning Board of Appeals - CANCELED,"NO MEETING May 28, 2026 Zoning Board of Appeals - Canceled",Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/3890/files/agenda/5989,,
6481,2026-05-28,Town Board Work Session,Town Board Work Session,Work Session Agenda 5-28-26,Published,True,https://cpmedia.azureedge.net/riverheadny/820e57c5-4894-4df6-9fa3-3f5b7015097f.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6481/files/agenda/5992,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
