event_id,event_date,category,title,status,has_video,video_url
6471,2026-03-19,,,,yes,https://cpmedia.azureedge.net/riverheadny/24cc8eca-fd71-45ec-bc77-0786221b629d.mp4
6527,2026-03-19,,,,yes,https://cpmedia.azureedge.net/riverheadny/6ca4f983-52d4-416d-8f05-4b534e1474c0.mp4
6471,2026-03-19,,,,yes,https://cpmedia.azureedge.net/riverheadny/24cc8eca-fd71-45ec-bc77-0786221b629d.mp4
6527,2026-03-19,,,,yes,https://cpmedia.azureedge.net/riverheadny/6ca4f983-52d4-416d-8f05-4b534e1474c0.mp4
6471,2026-03-19,,,,yes,https://cpmedia.azureedge.net/riverheadny/24cc8eca-fd71-45ec-bc77-0786221b629d.mp4
6527,2026-03-19,,,,yes,https://cpmedia.azureedge.net/riverheadny/6ca4f983-52d4-416d-8f05-4b534e1474c0.mp4
6471,2026-03-19,,,,yes,https://cpmedia.azureedge.net/riverheadny/24cc8eca-fd71-45ec-bc77-0786221b629d.mp4
6527,2026-03-19,,,,yes,https://cpmedia.azureedge.net/riverheadny/6ca4f983-52d4-416d-8f05-4b534e1474c0.mp4
6471,2026-03-19,,,,yes,https://cpmedia.azureedge.net/riverheadny/24cc8eca-fd71-45ec-bc77-0786221b629d.mp4
6527,2026-03-19,,,,yes,https://cpmedia.azureedge.net/riverheadny/6ca4f983-52d4-416d-8f05-4b534e1474c0.mp4
6471,2026-03-19,,,,yes,https://cpmedia.azureedge.net/riverheadny/24cc8eca-fd71-45ec-bc77-0786221b629d.mp4
6527,2026-03-19,,,,yes,https://cpmedia.azureedge.net/riverheadny/6ca4f983-52d4-416d-8f05-4b534e1474c0.mp4
6471,2026-03-19,,,,yes,https://cpmedia.azureedge.net/riverheadny/24cc8eca-fd71-45ec-bc77-0786221b629d.mp4
6527,2026-03-19,,,,yes,https://cpmedia.azureedge.net/riverheadny/6ca4f983-52d4-416d-8f05-4b534e1474c0.mp4
6471,2026-03-19,,,,yes,https://cpmedia.azureedge.net/riverheadny/24cc8eca-fd71-45ec-bc77-0786221b629d.mp4
6527,2026-03-19,,,,yes,https://cpmedia.azureedge.net/riverheadny/6ca4f983-52d4-416d-8f05-4b534e1474c0.mp4
6471,2026-03-19,,,,yes,https://cpmedia.azureedge.net/riverheadny/24cc8eca-fd71-45ec-bc77-0786221b629d.mp4
6527,2026-03-19,,,,yes,https://cpmedia.azureedge.net/riverheadny/6ca4f983-52d4-416d-8f05-4b534e1474c0.mp4
6471,2026-03-19,,,,yes,https://cpmedia.azureedge.net/riverheadny/24cc8eca-fd71-45ec-bc77-0786221b629d.mp4
6527,2026-03-19,,,,yes,https://cpmedia.azureedge.net/riverheadny/6ca4f983-52d4-416d-8f05-4b534e1474c0.mp4
6449,2026-03-17,,,,yes,https://cpmedia.azureedge.net/riverheadny/06fbb07106.mp4
6449,2026-03-17,,,,yes,https://cpmedia.azureedge.net/riverheadny/06fbb07106.mp4
6449,2026-03-17,,,,yes,https://cpmedia.azureedge.net/riverheadny/06fbb07106.mp4
6449,2026-03-17,,,,yes,https://cpmedia.azureedge.net/riverheadny/06fbb07106.mp4
6449,2026-03-17,,,,yes,https://cpmedia.azureedge.net/riverheadny/06fbb07106.mp4
6449,2026-03-17,,,,yes,https://cpmedia.azureedge.net/riverheadny/06fbb07106.mp4
6449,2026-03-17,,,,yes,https://cpmedia.azureedge.net/riverheadny/06fbb07106.mp4
6449,2026-03-17,,,,yes,https://cpmedia.azureedge.net/riverheadny/06fbb07106.mp4
6449,2026-03-17,,,,yes,https://cpmedia.azureedge.net/riverheadny/06fbb07106.mp4
6449,2026-03-17,,,,yes,https://cpmedia.azureedge.net/riverheadny/06fbb07106.mp4
6470,2026-03-12,,,,yes,https://cpmedia.azureedge.net/riverheadny/559e48ca-2038-40fe-bef5-cfc1f930fca1.mp4
6470,2026-03-12,,,,yes,https://cpmedia.azureedge.net/riverheadny/559e48ca-2038-40fe-bef5-cfc1f930fca1.mp4
6470,2026-03-12,,,,yes,https://cpmedia.azureedge.net/riverheadny/559e48ca-2038-40fe-bef5-cfc1f930fca1.mp4
6470,2026-03-12,,,,yes,https://cpmedia.azureedge.net/riverheadny/559e48ca-2038-40fe-bef5-cfc1f930fca1.mp4
6470,2026-03-12,,,,yes,https://cpmedia.azureedge.net/riverheadny/559e48ca-2038-40fe-bef5-cfc1f930fca1.mp4
6470,2026-03-12,,,,yes,https://cpmedia.azureedge.net/riverheadny/559e48ca-2038-40fe-bef5-cfc1f930fca1.mp4
6470,2026-03-12,,,,yes,https://cpmedia.azureedge.net/riverheadny/559e48ca-2038-40fe-bef5-cfc1f930fca1.mp4
6470,2026-03-12,,,,yes,https://cpmedia.azureedge.net/riverheadny/559e48ca-2038-40fe-bef5-cfc1f930fca1.mp4
6470,2026-03-12,,,,yes,https://cpmedia.azureedge.net/riverheadny/559e48ca-2038-40fe-bef5-cfc1f930fca1.mp4
6470,2026-03-12,,,,yes,https://cpmedia.azureedge.net/riverheadny/559e48ca-2038-40fe-bef5-cfc1f930fca1.mp4
6469,2026-03-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/2664c832-36e6-44f8-b8ed-5ae2ed7a6c38.mp4
6515,2026-03-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/79103c5c-3729-4e2d-9e0b-d2dc8c353c24.mp4
6469,2026-03-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/2664c832-36e6-44f8-b8ed-5ae2ed7a6c38.mp4
6515,2026-03-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/79103c5c-3729-4e2d-9e0b-d2dc8c353c24.mp4
6469,2026-03-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/2664c832-36e6-44f8-b8ed-5ae2ed7a6c38.mp4
6515,2026-03-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/79103c5c-3729-4e2d-9e0b-d2dc8c353c24.mp4
6469,2026-03-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/2664c832-36e6-44f8-b8ed-5ae2ed7a6c38.mp4
6515,2026-03-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/79103c5c-3729-4e2d-9e0b-d2dc8c353c24.mp4
6469,2026-03-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/2664c832-36e6-44f8-b8ed-5ae2ed7a6c38.mp4
6515,2026-03-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/79103c5c-3729-4e2d-9e0b-d2dc8c353c24.mp4
6469,2026-03-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/2664c832-36e6-44f8-b8ed-5ae2ed7a6c38.mp4
6515,2026-03-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/79103c5c-3729-4e2d-9e0b-d2dc8c353c24.mp4
6469,2026-03-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/2664c832-36e6-44f8-b8ed-5ae2ed7a6c38.mp4
6515,2026-03-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/79103c5c-3729-4e2d-9e0b-d2dc8c353c24.mp4
6469,2026-03-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/2664c832-36e6-44f8-b8ed-5ae2ed7a6c38.mp4
6515,2026-03-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/79103c5c-3729-4e2d-9e0b-d2dc8c353c24.mp4
6469,2026-03-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/2664c832-36e6-44f8-b8ed-5ae2ed7a6c38.mp4
6515,2026-03-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/79103c5c-3729-4e2d-9e0b-d2dc8c353c24.mp4
6469,2026-03-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/2664c832-36e6-44f8-b8ed-5ae2ed7a6c38.mp4
6515,2026-03-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/79103c5c-3729-4e2d-9e0b-d2dc8c353c24.mp4
6436,2026-03-03,,,,yes,https://cpmedia.azureedge.net/riverheadny/3750867da9.mp4
6436,2026-03-03,,,,yes,https://cpmedia.azureedge.net/riverheadny/3750867da9.mp4
6436,2026-03-03,,,,yes,https://cpmedia.azureedge.net/riverheadny/3750867da9.mp4
6436,2026-03-03,,,,yes,https://cpmedia.azureedge.net/riverheadny/3750867da9.mp4
6436,2026-03-03,,,,yes,https://cpmedia.azureedge.net/riverheadny/3750867da9.mp4
6436,2026-03-03,,,,yes,https://cpmedia.azureedge.net/riverheadny/3750867da9.mp4
6436,2026-03-03,,,,yes,https://cpmedia.azureedge.net/riverheadny/3750867da9.mp4
6436,2026-03-03,,,,yes,https://cpmedia.azureedge.net/riverheadny/3750867da9.mp4
6436,2026-03-03,,,,yes,https://cpmedia.azureedge.net/riverheadny/3750867da9.mp4
6436,2026-03-03,,,,yes,https://cpmedia.azureedge.net/riverheadny/3750867da9.mp4
6468,2026-02-26,,,,yes,https://cpmedia.azureedge.net/riverheadny/b8c9a7c2-68c4-44c5-8d63-183d98422d05.mp4
3887,2026-02-26,,,,yes,https://cpmedia.azureedge.net/riverheadny/6949f48f-6d74-4b7b-8c35-689b51703940.mp4
6468,2026-02-26,,,,yes,https://cpmedia.azureedge.net/riverheadny/b8c9a7c2-68c4-44c5-8d63-183d98422d05.mp4
3887,2026-02-26,,,,yes,https://cpmedia.azureedge.net/riverheadny/6949f48f-6d74-4b7b-8c35-689b51703940.mp4
6468,2026-02-26,,,,yes,https://cpmedia.azureedge.net/riverheadny/b8c9a7c2-68c4-44c5-8d63-183d98422d05.mp4
3887,2026-02-26,,,,yes,https://cpmedia.azureedge.net/riverheadny/6949f48f-6d74-4b7b-8c35-689b51703940.mp4
6468,2026-02-26,,,,yes,https://cpmedia.azureedge.net/riverheadny/b8c9a7c2-68c4-44c5-8d63-183d98422d05.mp4
3887,2026-02-26,,,,yes,https://cpmedia.azureedge.net/riverheadny/6949f48f-6d74-4b7b-8c35-689b51703940.mp4
6468,2026-02-26,,,,yes,https://cpmedia.azureedge.net/riverheadny/b8c9a7c2-68c4-44c5-8d63-183d98422d05.mp4
3887,2026-02-26,,,,yes,https://cpmedia.azureedge.net/riverheadny/6949f48f-6d74-4b7b-8c35-689b51703940.mp4
6468,2026-02-26,,,,yes,https://cpmedia.azureedge.net/riverheadny/b8c9a7c2-68c4-44c5-8d63-183d98422d05.mp4
3887,2026-02-26,,,,yes,https://cpmedia.azureedge.net/riverheadny/6949f48f-6d74-4b7b-8c35-689b51703940.mp4
6468,2026-02-26,,,,yes,https://cpmedia.azureedge.net/riverheadny/b8c9a7c2-68c4-44c5-8d63-183d98422d05.mp4
3887,2026-02-26,,,,yes,https://cpmedia.azureedge.net/riverheadny/6949f48f-6d74-4b7b-8c35-689b51703940.mp4
6468,2026-02-26,,,,yes,https://cpmedia.azureedge.net/riverheadny/b8c9a7c2-68c4-44c5-8d63-183d98422d05.mp4
3887,2026-02-26,,,,yes,https://cpmedia.azureedge.net/riverheadny/6949f48f-6d74-4b7b-8c35-689b51703940.mp4
6468,2026-02-26,,,,yes,https://cpmedia.azureedge.net/riverheadny/b8c9a7c2-68c4-44c5-8d63-183d98422d05.mp4
3887,2026-02-26,,,,yes,https://cpmedia.azureedge.net/riverheadny/6949f48f-6d74-4b7b-8c35-689b51703940.mp4
6468,2026-02-26,,,,yes,https://cpmedia.azureedge.net/riverheadny/b8c9a7c2-68c4-44c5-8d63-183d98422d05.mp4
3887,2026-02-26,,,,yes,https://cpmedia.azureedge.net/riverheadny/6949f48f-6d74-4b7b-8c35-689b51703940.mp4
6526,2026-02-19,,,,yes,https://cpmedia.azureedge.net/riverheadny/0427bc70-8d5b-4d54-b6eb-ee1ae8bd49a9.mp4
6526,2026-02-19,,,,yes,https://cpmedia.azureedge.net/riverheadny/0427bc70-8d5b-4d54-b6eb-ee1ae8bd49a9.mp4
6526,2026-02-19,,,,yes,https://cpmedia.azureedge.net/riverheadny/0427bc70-8d5b-4d54-b6eb-ee1ae8bd49a9.mp4
6526,2026-02-19,,,,yes,https://cpmedia.azureedge.net/riverheadny/0427bc70-8d5b-4d54-b6eb-ee1ae8bd49a9.mp4
6526,2026-02-19,,,,yes,https://cpmedia.azureedge.net/riverheadny/0427bc70-8d5b-4d54-b6eb-ee1ae8bd49a9.mp4
6526,2026-02-19,,,,yes,https://cpmedia.azureedge.net/riverheadny/0427bc70-8d5b-4d54-b6eb-ee1ae8bd49a9.mp4
6526,2026-02-19,,,,yes,https://cpmedia.azureedge.net/riverheadny/0427bc70-8d5b-4d54-b6eb-ee1ae8bd49a9.mp4
6526,2026-02-19,,,,yes,https://cpmedia.azureedge.net/riverheadny/0427bc70-8d5b-4d54-b6eb-ee1ae8bd49a9.mp4
6526,2026-02-19,,,,yes,https://cpmedia.azureedge.net/riverheadny/0427bc70-8d5b-4d54-b6eb-ee1ae8bd49a9.mp4
6526,2026-02-19,,,,yes,https://cpmedia.azureedge.net/riverheadny/0427bc70-8d5b-4d54-b6eb-ee1ae8bd49a9.mp4
6448,2026-02-18,,,,yes,https://cpmedia.azureedge.net/riverheadny/72179b59e0.mp4
6448,2026-02-18,,,,yes,https://cpmedia.azureedge.net/riverheadny/72179b59e0.mp4
6448,2026-02-18,,,,yes,https://cpmedia.azureedge.net/riverheadny/72179b59e0.mp4
6448,2026-02-18,,,,yes,https://cpmedia.azureedge.net/riverheadny/72179b59e0.mp4
6448,2026-02-18,,,,yes,https://cpmedia.azureedge.net/riverheadny/72179b59e0.mp4
6448,2026-02-18,,,,yes,https://cpmedia.azureedge.net/riverheadny/72179b59e0.mp4
6448,2026-02-18,,,,yes,https://cpmedia.azureedge.net/riverheadny/72179b59e0.mp4
6448,2026-02-18,,,,yes,https://cpmedia.azureedge.net/riverheadny/72179b59e0.mp4
6448,2026-02-18,,,,yes,https://cpmedia.azureedge.net/riverheadny/72179b59e0.mp4
6448,2026-02-18,,,,yes,https://cpmedia.azureedge.net/riverheadny/72179b59e0.mp4
6466,2026-02-12,,,,yes,https://cpmedia.azureedge.net/riverheadny/111e9389-38a2-40d0-b389-435432f4db46.mp4
3874,2026-02-12,,,,yes,https://cpmedia.azureedge.net/riverheadny/2e033ae5-9b06-4ef2-a3fa-b3bfcb116709.mp4
6466,2026-02-12,,,,yes,https://cpmedia.azureedge.net/riverheadny/111e9389-38a2-40d0-b389-435432f4db46.mp4
3874,2026-02-12,,,,yes,https://cpmedia.azureedge.net/riverheadny/2e033ae5-9b06-4ef2-a3fa-b3bfcb116709.mp4
6466,2026-02-12,,,,yes,https://cpmedia.azureedge.net/riverheadny/111e9389-38a2-40d0-b389-435432f4db46.mp4
3874,2026-02-12,,,,yes,https://cpmedia.azureedge.net/riverheadny/2e033ae5-9b06-4ef2-a3fa-b3bfcb116709.mp4
6466,2026-02-12,,,,yes,https://cpmedia.azureedge.net/riverheadny/111e9389-38a2-40d0-b389-435432f4db46.mp4
3874,2026-02-12,,,,yes,https://cpmedia.azureedge.net/riverheadny/2e033ae5-9b06-4ef2-a3fa-b3bfcb116709.mp4
6466,2026-02-12,,,,yes,https://cpmedia.azureedge.net/riverheadny/111e9389-38a2-40d0-b389-435432f4db46.mp4
3874,2026-02-12,,,,yes,https://cpmedia.azureedge.net/riverheadny/2e033ae5-9b06-4ef2-a3fa-b3bfcb116709.mp4
6466,2026-02-12,,,,yes,https://cpmedia.azureedge.net/riverheadny/111e9389-38a2-40d0-b389-435432f4db46.mp4
3874,2026-02-12,,,,yes,https://cpmedia.azureedge.net/riverheadny/2e033ae5-9b06-4ef2-a3fa-b3bfcb116709.mp4
6466,2026-02-12,,,,yes,https://cpmedia.azureedge.net/riverheadny/111e9389-38a2-40d0-b389-435432f4db46.mp4
3874,2026-02-12,,,,yes,https://cpmedia.azureedge.net/riverheadny/2e033ae5-9b06-4ef2-a3fa-b3bfcb116709.mp4
6466,2026-02-12,,,,yes,https://cpmedia.azureedge.net/riverheadny/111e9389-38a2-40d0-b389-435432f4db46.mp4
3874,2026-02-12,,,,yes,https://cpmedia.azureedge.net/riverheadny/2e033ae5-9b06-4ef2-a3fa-b3bfcb116709.mp4
6466,2026-02-12,,,,yes,https://cpmedia.azureedge.net/riverheadny/111e9389-38a2-40d0-b389-435432f4db46.mp4
3874,2026-02-12,,,,yes,https://cpmedia.azureedge.net/riverheadny/2e033ae5-9b06-4ef2-a3fa-b3bfcb116709.mp4
6466,2026-02-12,,,,yes,https://cpmedia.azureedge.net/riverheadny/111e9389-38a2-40d0-b389-435432f4db46.mp4
3874,2026-02-12,,,,yes,https://cpmedia.azureedge.net/riverheadny/2e033ae5-9b06-4ef2-a3fa-b3bfcb116709.mp4
6465,2026-02-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/40930fa8-3f89-4e9c-9df3-a4c450373490.mp4
6514,2026-02-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/194359b5-c460-4bf1-83c8-58560f972832.mp4
6465,2026-02-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/40930fa8-3f89-4e9c-9df3-a4c450373490.mp4
6514,2026-02-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/194359b5-c460-4bf1-83c8-58560f972832.mp4
6465,2026-02-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/40930fa8-3f89-4e9c-9df3-a4c450373490.mp4
6514,2026-02-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/194359b5-c460-4bf1-83c8-58560f972832.mp4
6465,2026-02-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/40930fa8-3f89-4e9c-9df3-a4c450373490.mp4
6514,2026-02-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/194359b5-c460-4bf1-83c8-58560f972832.mp4
6465,2026-02-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/40930fa8-3f89-4e9c-9df3-a4c450373490.mp4
6514,2026-02-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/194359b5-c460-4bf1-83c8-58560f972832.mp4
6465,2026-02-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/40930fa8-3f89-4e9c-9df3-a4c450373490.mp4
6514,2026-02-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/194359b5-c460-4bf1-83c8-58560f972832.mp4
6465,2026-02-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/40930fa8-3f89-4e9c-9df3-a4c450373490.mp4
6514,2026-02-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/194359b5-c460-4bf1-83c8-58560f972832.mp4
6465,2026-02-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/40930fa8-3f89-4e9c-9df3-a4c450373490.mp4
6514,2026-02-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/194359b5-c460-4bf1-83c8-58560f972832.mp4
6465,2026-02-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/40930fa8-3f89-4e9c-9df3-a4c450373490.mp4
6514,2026-02-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/194359b5-c460-4bf1-83c8-58560f972832.mp4
6465,2026-02-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/40930fa8-3f89-4e9c-9df3-a4c450373490.mp4
6514,2026-02-05,,,,yes,https://cpmedia.azureedge.net/riverheadny/194359b5-c460-4bf1-83c8-58560f972832.mp4
6435,2026-02-03,,,,yes,https://cpmedia.azureedge.net/riverheadny/0693b430ba.mp4
6435,2026-02-03,,,,yes,https://cpmedia.azureedge.net/riverheadny/0693b430ba.mp4
6435,2026-02-03,,,,yes,https://cpmedia.azureedge.net/riverheadny/0693b430ba.mp4
6435,2026-02-03,,,,yes,https://cpmedia.azureedge.net/riverheadny/0693b430ba.mp4
6435,2026-02-03,,,,yes,https://cpmedia.azureedge.net/riverheadny/0693b430ba.mp4
6435,2026-02-03,,,,yes,https://cpmedia.azureedge.net/riverheadny/0693b430ba.mp4
6435,2026-02-03,,,,yes,https://cpmedia.azureedge.net/riverheadny/0693b430ba.mp4
6435,2026-02-03,,,,yes,https://cpmedia.azureedge.net/riverheadny/0693b430ba.mp4
6435,2026-02-03,,,,yes,https://cpmedia.azureedge.net/riverheadny/0693b430ba.mp4
6435,2026-02-03,,,,yes,https://cpmedia.azureedge.net/riverheadny/0693b430ba.mp4
6464,2026-01-29,,,,yes,https://cpmedia.azureedge.net/riverheadny/20805985-9358-449e-b0eb-9e2dc28c650d.mp4
6464,2026-01-29,,,,yes,https://cpmedia.azureedge.net/riverheadny/20805985-9358-449e-b0eb-9e2dc28c650d.mp4
6464,2026-01-29,,,,yes,https://cpmedia.azureedge.net/riverheadny/20805985-9358-449e-b0eb-9e2dc28c650d.mp4
6464,2026-01-29,,,,yes,https://cpmedia.azureedge.net/riverheadny/20805985-9358-449e-b0eb-9e2dc28c650d.mp4
6464,2026-01-29,,,,yes,https://cpmedia.azureedge.net/riverheadny/20805985-9358-449e-b0eb-9e2dc28c650d.mp4
6464,2026-01-29,,,,yes,https://cpmedia.azureedge.net/riverheadny/20805985-9358-449e-b0eb-9e2dc28c650d.mp4
6464,2026-01-29,,,,yes,https://cpmedia.azureedge.net/riverheadny/20805985-9358-449e-b0eb-9e2dc28c650d.mp4
6464,2026-01-29,,,,yes,https://cpmedia.azureedge.net/riverheadny/20805985-9358-449e-b0eb-9e2dc28c650d.mp4
6464,2026-01-29,,,,yes,https://cpmedia.azureedge.net/riverheadny/20805985-9358-449e-b0eb-9e2dc28c650d.mp4
6464,2026-01-29,,,,yes,https://cpmedia.azureedge.net/riverheadny/20805985-9358-449e-b0eb-9e2dc28c650d.mp4
6463,2026-01-22,,,,yes,https://cpmedia.azureedge.net/riverheadny/8b3a63cb-936e-43cb-bd9b-48f8cd15b80f.mp4
3886,2026-01-22,,,,yes,https://cpmedia.azureedge.net/riverheadny/18f4671e-a8e1-4301-ae5b-fcab106b5c86.mp4
6463,2026-01-22,,,,yes,https://cpmedia.azureedge.net/riverheadny/8b3a63cb-936e-43cb-bd9b-48f8cd15b80f.mp4
3886,2026-01-22,,,,yes,https://cpmedia.azureedge.net/riverheadny/18f4671e-a8e1-4301-ae5b-fcab106b5c86.mp4
6463,2026-01-22,,,,yes,https://cpmedia.azureedge.net/riverheadny/8b3a63cb-936e-43cb-bd9b-48f8cd15b80f.mp4
3886,2026-01-22,,,,yes,https://cpmedia.azureedge.net/riverheadny/18f4671e-a8e1-4301-ae5b-fcab106b5c86.mp4
6463,2026-01-22,,,,yes,https://cpmedia.azureedge.net/riverheadny/8b3a63cb-936e-43cb-bd9b-48f8cd15b80f.mp4
3886,2026-01-22,,,,yes,https://cpmedia.azureedge.net/riverheadny/18f4671e-a8e1-4301-ae5b-fcab106b5c86.mp4
6463,2026-01-22,,,,yes,https://cpmedia.azureedge.net/riverheadny/8b3a63cb-936e-43cb-bd9b-48f8cd15b80f.mp4
3886,2026-01-22,,,,yes,https://cpmedia.azureedge.net/riverheadny/18f4671e-a8e1-4301-ae5b-fcab106b5c86.mp4
6463,2026-01-22,,,,yes,https://cpmedia.azureedge.net/riverheadny/8b3a63cb-936e-43cb-bd9b-48f8cd15b80f.mp4
3886,2026-01-22,,,,yes,https://cpmedia.azureedge.net/riverheadny/18f4671e-a8e1-4301-ae5b-fcab106b5c86.mp4
6463,2026-01-22,,,,yes,https://cpmedia.azureedge.net/riverheadny/8b3a63cb-936e-43cb-bd9b-48f8cd15b80f.mp4
3886,2026-01-22,,,,yes,https://cpmedia.azureedge.net/riverheadny/18f4671e-a8e1-4301-ae5b-fcab106b5c86.mp4
6463,2026-01-22,,,,yes,https://cpmedia.azureedge.net/riverheadny/8b3a63cb-936e-43cb-bd9b-48f8cd15b80f.mp4
3886,2026-01-22,,,,yes,https://cpmedia.azureedge.net/riverheadny/18f4671e-a8e1-4301-ae5b-fcab106b5c86.mp4
6463,2026-01-22,,,,yes,https://cpmedia.azureedge.net/riverheadny/8b3a63cb-936e-43cb-bd9b-48f8cd15b80f.mp4
3886,2026-01-22,,,,yes,https://cpmedia.azureedge.net/riverheadny/18f4671e-a8e1-4301-ae5b-fcab106b5c86.mp4
6463,2026-01-22,,,,yes,https://cpmedia.azureedge.net/riverheadny/8b3a63cb-936e-43cb-bd9b-48f8cd15b80f.mp4
3886,2026-01-22,,,,yes,https://cpmedia.azureedge.net/riverheadny/18f4671e-a8e1-4301-ae5b-fcab106b5c86.mp4
6447,2026-01-21,,,,yes,https://cpmedia.azureedge.net/riverheadny/034e24b569.mp4
6447,2026-01-21,,,,yes,https://cpmedia.azureedge.net/riverheadny/034e24b569.mp4
6447,2026-01-21,,,,yes,https://cpmedia.azureedge.net/riverheadny/034e24b569.mp4
6447,2026-01-21,,,,yes,https://cpmedia.azureedge.net/riverheadny/034e24b569.mp4
6447,2026-01-21,,,,yes,https://cpmedia.azureedge.net/riverheadny/034e24b569.mp4
6447,2026-01-21,,,,yes,https://cpmedia.azureedge.net/riverheadny/034e24b569.mp4
6447,2026-01-21,,,,yes,https://cpmedia.azureedge.net/riverheadny/034e24b569.mp4
6447,2026-01-21,,,,yes,https://cpmedia.azureedge.net/riverheadny/034e24b569.mp4
6447,2026-01-21,,,,yes,https://cpmedia.azureedge.net/riverheadny/034e24b569.mp4
6447,2026-01-21,,,,yes,https://cpmedia.azureedge.net/riverheadny/034e24b569.mp4
6462,2026-01-15,,,,yes,https://cpmedia.azureedge.net/riverheadny/10f9518d-e230-46ab-8860-0d0afbe296c5.mp4
6525,2026-01-15,,,,yes,https://cpmedia.azureedge.net/riverheadny/e12600b5-3952-4be9-9ff4-aaf23deca400.mp4
6462,2026-01-15,,,,yes,https://cpmedia.azureedge.net/riverheadny/10f9518d-e230-46ab-8860-0d0afbe296c5.mp4
6525,2026-01-15,,,,yes,https://cpmedia.azureedge.net/riverheadny/e12600b5-3952-4be9-9ff4-aaf23deca400.mp4
6462,2026-01-15,,,,yes,https://cpmedia.azureedge.net/riverheadny/10f9518d-e230-46ab-8860-0d0afbe296c5.mp4
6525,2026-01-15,,,,yes,https://cpmedia.azureedge.net/riverheadny/e12600b5-3952-4be9-9ff4-aaf23deca400.mp4
6462,2026-01-15,,,,yes,https://cpmedia.azureedge.net/riverheadny/10f9518d-e230-46ab-8860-0d0afbe296c5.mp4
6525,2026-01-15,,,,yes,https://cpmedia.azureedge.net/riverheadny/e12600b5-3952-4be9-9ff4-aaf23deca400.mp4
6462,2026-01-15,,,,yes,https://cpmedia.azureedge.net/riverheadny/10f9518d-e230-46ab-8860-0d0afbe296c5.mp4
6525,2026-01-15,,,,yes,https://cpmedia.azureedge.net/riverheadny/e12600b5-3952-4be9-9ff4-aaf23deca400.mp4
6462,2026-01-15,,,,yes,https://cpmedia.azureedge.net/riverheadny/10f9518d-e230-46ab-8860-0d0afbe296c5.mp4
6525,2026-01-15,,,,yes,https://cpmedia.azureedge.net/riverheadny/e12600b5-3952-4be9-9ff4-aaf23deca400.mp4
6462,2026-01-15,,,,yes,https://cpmedia.azureedge.net/riverheadny/10f9518d-e230-46ab-8860-0d0afbe296c5.mp4
6525,2026-01-15,,,,yes,https://cpmedia.azureedge.net/riverheadny/e12600b5-3952-4be9-9ff4-aaf23deca400.mp4
6462,2026-01-15,,,,yes,https://cpmedia.azureedge.net/riverheadny/10f9518d-e230-46ab-8860-0d0afbe296c5.mp4
6525,2026-01-15,,,,yes,https://cpmedia.azureedge.net/riverheadny/e12600b5-3952-4be9-9ff4-aaf23deca400.mp4
6462,2026-01-15,,,,yes,https://cpmedia.azureedge.net/riverheadny/10f9518d-e230-46ab-8860-0d0afbe296c5.mp4
6525,2026-01-15,,,,yes,https://cpmedia.azureedge.net/riverheadny/e12600b5-3952-4be9-9ff4-aaf23deca400.mp4
6462,2026-01-15,,,,yes,https://cpmedia.azureedge.net/riverheadny/10f9518d-e230-46ab-8860-0d0afbe296c5.mp4
6525,2026-01-15,,,,yes,https://cpmedia.azureedge.net/riverheadny/e12600b5-3952-4be9-9ff4-aaf23deca400.mp4
